Make;Model;Co2;Weight;Fuel;EngDispl;Power
AUDI;A3 CABRIOLET;104;1507;Diesel;1598;81
AUDI;A3 CABRIOLET;104;1575;Diesel;1598;81
AUDI;A3 CABRIOLET;110;1535;Diesel;1968;110
AUDI;A3 CABRIOLET;114;1440;Petrol;1395;110
AUDI;A3 CABRIOLET;114;1455;Petrol;1395;103
AUDI;A3 CABRIOLET;114;1455;Petrol;1395;110
AUDI;A3 CABRIOLET;114;1505;Diesel;1598;77
AUDI;A3 CABRIOLET;114;1516;Petrol;1395;103
AUDI;A3 CABRIOLET;117;1550;Petrol;1395;92
AUDI;A3 CABRIOLET;120;1535;Diesel;1968;110
Audi;A3 Cabriolet;110;1535;Diesel;1968;100
AUDI;A3 CABRIOLET;114;1527;Petrol;1395;110
Audi;A3 Cabriolet;120;1550;Diesel;1968;110
AUDI;A3 CABRIOLET;119;1440;Petrol;1395;92
AUDI;A3 CABRIOLET;119;1550;Diesel;1968;103
AUDI;A3 CABRIOLET;117;1440;Petrol;1395;92
AUDI;A3 CABRIOLET;114;1550;Petrol;1395;110
AUDI;A3 Cabriolet;114;1545;Petrol;1395;103
AUDI;A3 CABRIOLET;114;1545;Diesel;1968;135
AUDI;A3 LIMOUSINE;117;1280;Petrol;1395;92
AUDI;A3 Limousine;117;1337;Petrol;1395;92
AUDI;A3 Limousine;116;1398;Petrol;1395;90
AUDI;A3 Limousine;117;1340;Petrol;1395;92
AUDI;A3 Limousine;116;1376;Petrol;1395;90
AUDI;A3 LIMOUSINE;117;1341;Petrol;1395;92
AUDI;A3 Limousine;117;1322;Petrol;1395;92
AUDI;A3 Limousine;117;1345;Petrol;1395;92
AUDI;A3 Limousine;117;1347;Petrol;1395;92
AUDI;A3 LIMOUSINE;117;1356;Petrol;1395;92
AUDI;A3 LIMOUSINE;117;1430;Petrol;1395;92
AUDI;A3 Limousine;116;1375;Petrol;1395;90
AUDI;A3 Limousine;114;1364;Petrol;1395;92
AUDI;A3 LIMOUSINE;118;1415;Diesel;1968;110
Audi;A3 Limousine;118;1415;Diesel;1968;100
AUDI;A3 LIMOUSINE;117;1350;Petrol;1395;92
AUDI;A3 LIMOUSINE;115;1395;Diesel;1968;110
AUDI;A3 LIMOUSINE;152;1470;Petrol;1798;132
AUDI;A3 LIMOUSINE;119;1290;Petrol;1395;92
AUDI;A3 Limousine;114;1365;Petrol;1395;92
AUDI;A3 Limousine;114;1366;Petrol;1395;92
AUDI;A3 Limousine;114;1370;Petrol;1395;92
AUDI;A3 Limousine;114;1374;Petrol;1395;92
AUDI;A3 Limousine;114;1381;Petrol;1395;92
Audi;A3 Limousine;115;1395;Diesel;1968;100
AUDI;A3 Limousine;116;1372;Petrol;1395;90
AUDI;A3 LIMOUSINE;115;1470;Diesel;1968;110
AUDI;A3 Limousine;116;1310;Petrol;1395;90
AUDI;A3 Limousine;116;1358;Petrol;1395;90
AUDI;A3 Limousine;116;1361;Petrol;1395;90
AUDI;A3 Limousine;116;1368;Petrol;1395;90
AUDI;A3 Limousine;116;1369;Petrol;1395;90
AUDI;A3 Limousine;114;1387;Petrol;1395;92
AUDI;A3 LIMOUSINE;149;1526;Petrol;1798;132
AUDI;A3 Limousine;135;1408;Petrol;1798;132
Audi;A3 Limousine;135;1470;Petrol;1798;132
AUDI;A3 LIMOUSINE;135;1495;Petrol;1798;132
AUDI;A3 LIMOUSINE;149;1455;Petrol;1798;132
AUDI;A3 LIMOUSINE;149;1470;Petrol;1798;132
AUDI;A3 Limousine;149;1546;Petrol;1798;132
AUDI;A3 Limousine;149;1504;Petrol;1798;132
AUDI;A3 LIMOUSINE;129;1432;Petrol;1798;132
AUDI;A3 Limousine;149;1536;Petrol;1798;132
AUDI;A3 Limousine;149;1538;Petrol;1798;132
AUDI;A3 LIMOUSINE;149;1605;Petrol;1798;132
AUDI;A3 LIMOUSINE;159;1525;Petrol;1984;221
AUDI;A3 Limousine;114;1359;Petrol;1395;92
AUDI;A3 LIMOUSINE;105;1458;Diesel;1968;110
AUDI;A3 Limousine;149;1492;Petrol;1798;132
AUDI;A3 LIMOUSINE;122;1544;Diesel;1968;110
AUDI;A3 Limousine;119;1344;Petrol;1395;92
AUDI;A3 Limousine;119;1427;Petrol;1395;92
AUDI;A3 LIMOUSINE;121;1475;Diesel;1968;110
AUDI;A3 LIMOUSINE;121;1556;Diesel;1968;110
AUDI;A3 LIMOUSINE;122;1290;Petrol;1395;92
AUDI;A3 Limousine;122;1378;Petrol;1395;92
AUDI;A3 LIMOUSINE;135;1345;Petrol;1798;132
AUDI;A3 Limousine;122;1521;Diesel;1968;110
AUDI;A3 Limousine;129;1505;Petrol;1798;132
AUDI;A3 LIMOUSINE;122;1548;Diesel;1968;110
AUDI;A3 LIMOUSINE;122;1549;Diesel;1968;110
AUDI;A3 LIMOUSINE;122;1574;Diesel;1968;110
AUDI;A3 LIMOUSINE;122;1578;Diesel;1968;110
AUDI;A3 LIMOUSINE;129;1370;Petrol;1798;132
AUDI;A3 Limousine;119;1336;Petrol;1395;92
AUDI;A3 LIMOUSINE;122;1470;Diesel;1968;110
AUDI;A3 Limousine;102;1419;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1432;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1438;Diesel;1598;77
AUDI;A3 LIMOUSINE;99;1495;Diesel;1598;81
AUDI;A3 LIMOUSINE;102;1365;Diesel;1598;77
AUDI;A3 LIMOUSINE;102;1365;Diesel;1598;81
AUDI;A3 Limousine;102;1433;Diesel;1598;77
AUDI;A3 LIMOUSINE;102;1373;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1421;Diesel;1598;81
AUDI;A3 LIMOUSINE;102;1423;Diesel;1598;81
AUDI;A3 LIMOUSINE;102;1424;Diesel;1598;81
AUDI;A3 LIMOUSINE;102;1428;Diesel;1598;81
AUDI;A3 Limousine;102;1429;Diesel;1598;81
AUDI;A3 Limousine;102;1430;Diesel;1598;81
AUDI;A3 LIMOUSINE;102;1431;Diesel;1598;81
AUDI;A3 LIMOUSINE;102;1371;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1400;Diesel;1598;81
AUDI;A3 LIMOUSINE;114;1310;Petrol;1395;92
Audi;A3 Limousine;107;1390;Diesel;1968;100
AUDI;A3 LIMOUSINE;99;1345;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1350;Diesel;1598;77
AUDI;A3 LIMOUSINE;99;1384;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1387;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1428;Diesel;1598;81
AUDI;A3 Limousine;99;1399;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1424;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1402;Diesel;1598;81
AUDI;A3 Limousine;99;1403;Diesel;1598;77
AUDI;A3 LIMOUSINE;99;1406;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1414;Diesel;1598;77
AUDI;A3 LIMOUSINE;99;1416;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1414;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1389;Diesel;1598;81
AUDI;A3 LIMOUSINE;109;1415;Petrol;1395;110
AUDI;A3 LIMOUSINE;109;1343;Petrol;1395;110
AUDI;A3 LIMOUSINE;109;1352;Petrol;1395;110
AUDI;A3 LIMOUSINE;109;1380;Petrol;1395;110
AUDI;A3 LIMOUSINE;109;1394;Petrol;1395;110
AUDI;A3 LIMOUSINE;109;1395;Diesel;1968;135
AUDI;A3 Limousine;109;1395;Petrol;1395;103
AUDI;A3 LIMOUSINE;109;1325;Petrol;1395;110
AUDI;A3 Limousine;109;1413;Petrol;1395;103
AUDI;A3 LIMOUSINE;109;1395;Petrol;1395;110
AUDI;A3 LIMOUSINE;109;1475;Petrol;1395;110
AUDI;A3 LIMOUSINE;110;1395;Diesel;1968;135
AUDI;A3 LIMOUSINE;102;1434;Diesel;1598;81
AUDI;A3 LIMOUSINE;99;1407;Diesel;1598;81
AUDI;A3 LIMOUSINE;111;1315;Petrol;1395;103
AUDI;A3 Limousine;111;1460;Petrol;1395;103
AUDI;A3 LIMOUSINE;109;1405;Petrol;1395;110
AUDI;A3 LIMOUSINE;102;1446;Diesel;1598;81
AUDI;A3 Limousine;102;1453;Diesel;1598;77
AUDI;A3 LIMOUSINE;109;1408;Diesel;1968;135
AUDI;A3 LIMOUSINE;109;1325;Petrol;1395;103
AUDI;A3 LIMOUSINE;102;1505;Diesel;1598;81
Audi;A3 Limousine;105;1390;Diesel;1968;100
AUDI;A3 Limousine;105;1447;Diesel;1968;110
AUDI;A3 LIMOUSINE;102;1465;Diesel;1598;77
AUDI;A3 Limousine;102;1446;Diesel;1598;77
AUDI;A3 LIMOUSINE;88;1330;Diesel;1598;81
AUDI;A3 LIMOUSINE;107;1390;Diesel;1968;110
AUDI;A3 LIMOUSINE;109;1316;Petrol;1395;110
AUDI;A3 Limousine;107;1478;Diesel;1968;110
AUDI;A3 LIMOUSINE;105;1461;Diesel;1968;110
AUDI;A3 LIMOUSINE;105;1390;Diesel;1968;110
AUDI;A3 LIMOUSINE;109;1315;Petrol;1395;110
AUDI;A3 SPORTBACK;117;1349;Petrol;1395;92
AUDI;A3 Sportback;117;1341;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1344;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1345;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1385;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1367;Petrol;1395;92
AUDI;A3 Sportback;117;1339;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1363;Petrol;1395;92
AUDI;A3 Sportback;117;1346;Petrol;1395;92
AUDI;A3 Sportback;117;1337;Petrol;1395;92
AUDI;A3 Sportback;117;1334;Petrol;1395;92
AUDI;A3 Sportback;117;1333;Petrol;1395;92
AUDI;A3 Sportback;117;1332;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1296;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1280;Petrol;1395;92
AUDI;A3 SPORTBACK;117;1388;Petrol;1395;92
AUDI;A3 SPORTBACK;116;1475;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1528;Diesel;1968;110
AUDI;A3 SPORTBACK;116;1503;Diesel;1968;110
AUDI;A3 SPORTBACK;116;1479;Diesel;1968;110
AUDI;A3 Sportback;117;1324;Petrol;1395;92
AUDI;A3 SPORTBACK;122;1482;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1533;Diesel;1968;110
AUDI;A3 Sportback;114;1357;Petrol;1395;92
AUDI;A3 SPORTBACK;116;1473;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1532;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1531;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1529;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1524;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1493;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1495;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1484;Diesel;1968;110
AUDI;A3 SPORTBACK;117;1430;Petrol;1395;92
AUDI;A3 SPORTBACK;122;1465;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1462;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1460;Diesel;1968;110
AUDI;A3 SPORTBACK;120;1280;Petrol;1395;90
AUDI;A3 Sportback;119;1545;Diesel;1968;110
AUDI;A3 Sportback;119;1483;Diesel;1968;110
AUDI;A3 SPORTBACK;119;1395;Diesel;1968;110
AUDI;A3 SPORTBACK;119;1395;Diesel;1968;100
AUDI;A3 SPORTBACK;122;1487;Diesel;1968;110
AUDI;A3 Sportback;114;1355;Petrol;1395;92
AUDI;A3 Sportback;114;1379;Petrol;1395;92
AUDI;A3 SPORTBACK;114;1364;Petrol;1395;92
AUDI;A3 SPORTBACK;114;1363;Petrol;1395;92
AUDI;A3 Sportback;114;1362;Petrol;1395;92
AUDI;A3 Sportback;114;1361;Petrol;1395;92
AUDI;A3 SPORTBACK;114;1360;Petrol;1395;92
AUDI;A3 SPORTBACK;114;1360;Petrol;1197;81
AUDI;A3 SPORTBACK;122;1534;Diesel;1968;110
AUDI;A3 Sportback;114;1359;Petrol;1395;92
AUDI;A3 Sportback;123;1430;Petrol;1395;90
AUDI;A3 Sportback;114;1395;Petrol;1197;77
AUDI;A3 SPORTBACK;114;1353;Petrol;1197;81
AUDI;A3 Sportback;114;1352;Petrol;1395;92
AUDI;A3 SPORTBACK;114;1344;Petrol;1197;81
AUDI;A3 Sportback;114;1343;Petrol;1197;77
AUDI;A3 SPORTBACK;114;1340;Petrol;1197;81
AUDI;A3 SPORTBACK;114;1339;Petrol;1197;81
AUDI;A3 SPORTBACK;114;1335;Petrol;1197;77
AUDI;A3 SPORTBACK;114;1331;Petrol;1197;81
AUDI;A3 Sportback;114;1358;Petrol;1395;92
AUDI;A3 Sportback;115;1347;Petrol;1197;77
AUDI;A3 SPORTBACK;116;1395;Diesel;1968;110
Audi;A3 Sportback;116;1395;Diesel;1968;100
AUDI;A3 Sportback;116;1388;Petrol;1395;90
AUDI;A3 Sportback;116;1360;Petrol;1395;90
AUDI;A3 Sportback;116;1358;Petrol;1395;90
AUDI;A3 SPORTBACK;116;1300;Petrol;1395;90
AUDI;A3 SPORTBACK;115;1435;Diesel;1968;103
AUDI;A3 Sportback;115;1422;Petrol;1197;77
AUDI;A3 SPORTBACK;114;1381;Petrol;1395;92
AUDI;A3 Sportback;115;1349;Petrol;1197;77
AUDI;A3 SPORTBACK;114;1384;Petrol;1395;92
AUDI;A3 Sportback;115;1339;Petrol;1197;77
AUDI;A3 Sportback;115;1338;Petrol;1197;77
AUDI;A3 Sportback;115;1336;Petrol;1197;77
AUDI;A3 Sportback;115;1333;Petrol;1197;77
AUDI;A3 SPORTBACK;115;1275;Petrol;1197;77
AUDI;A3 SPORTBACK;114;1450;Petrol;1395;92
AUDI;A3 Sportback;114;1402;Petrol;1395;92
AUDI;A3 SPORTBACK;114;1395;Petrol;1197;81
AUDI;A3 SPORTBACK;116;1406;Diesel;1968;110
AUDI;A3 SPORTBACK;115;1363;Petrol;1197;77
AUDI;A3 SPORTBACK;127;1320;Petrol;1197;77
AUDI;A3 SPORTBACK;123;1345;Petrol;1197;77
AUDI;A3 SPORTBACK;129;1577;Diesel;1968;135
AUDI;A3 SPORTBACK;129;1505;Petrol;1798;132
AUDI;A3 SPORTBACK;129;1500;Diesel;1968;135
AUDI;A3 SPORTBACK;129;1495;Diesel;1968;135
AUDI;A3 SPORTBACK;129;1460;Diesel;1968;103
AUDI;A3 Sportback;129;1445;Petrol;1798;132
AUDI;A3 SPORTBACK;129;1432;Petrol;1798;132
AUDI;A3 Sportback;129;1587;Diesel;1968;135
AUDI;A3 SPORTBACK;127;1385;Petrol;1390;92
AUDI;A3 SPORTBACK;129;1588;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1614;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1609;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1608;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1603;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1602;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1600;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1593;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1585;Diesel;1968;135
AUDI;A3 SPORTBACK;129;1355;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1410;Petrol;1798;118
AUDI;A3 SPORTBACK;152;1455;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1595;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1570;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1546;Petrol;1798;132
AUDI;A3 Sportback;149;1544;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1536;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1521;Petrol;1798;132
AUDI;A3 SPORTBACK;149;1455;Petrol;1798;132
AUDI;A3 SPORTBACK;129;1581;Diesel;1968;135
AUDI;A3 SPORTBACK;149;1445;Petrol;1798;132
AUDI;A3 SPORTBACK;124;1574;Diesel;1968;135
AUDI;A3 SPORTBACK;135;1485;Petrol;1798;132
AUDI;A3 Sportback;135;1423;Petrol;1798;132
AUDI;A3 SPORTBACK;135;1387;Petrol;1798;132
AUDI;A3 SPORTBACK;135;1355;PETROL;1798;132
AUDI;A3 SPORTBACK;135;1335;Petrol;1798;132
AUDI;A3 SPORTBACK;130;1355;Petrol;1798;132
AUDI;A3 SPORTBACK;129;1633;Diesel;1968;135
AUDI;A3 SPORTBACK;129;1590;Diesel;1968;135
AUDI;A3 SPORTBACK;149;1447;Petrol;1798;132
AUDI;A3 SPORTBACK;122;1548;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1559;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1558;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1557;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1555;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1554;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1553;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1552;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1551;Diesel;1968;110
AUDI;A3 SPORTBACK;124;1583;Diesel;1968;135
AUDI;A3 SPORTBACK;122;1549;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1563;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1547;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1546;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1545;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1542;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1541;Diesel;1968;110
AUDI;A3 Sportback;122;1540;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1537;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1536;Diesel;1968;110
AUDI;A3 SPORTBACK;122;1550;Diesel;1968;110
AUDI;A3 SPORTBACK;114;1330;Petrol;1197;81
AUDI;A3 SPORTBACK;122;1535;Diesel;1968;110
AUDI;A3 SPORTBACK;124;1573;Diesel;1968;135
AUDI;A3 SPORTBACK;124;1571;Diesel;1968;135
